userId,movieId,timestamp,imdb_score
15,485,1093070332,6.7
15,494,1093028414,7.4
15,500,1035258747,6.9
15,508,1093028394,5.5
15,509,1093028389,8.1
15,520,1443384915,7.7
15,524,1166586387,7.3
15,527,997937239,5.2
15,535,1033345148,7.1
15,539,1093028325,7.1
15,540,1240203835,7.2
15,541,997938438,6.5
15,543,1093070381,4.6
15,549,997938676,5.6
15,551,997939055,7.7
15,555,1033344257,7.2
15,556,1361078504,6.8
15,562,1166586512,5.4
15,574,1141391972,6.3
15,586,1093028377,7.2
15,587,1093028322,5.6
15,588,1093028161,6.8
15,589,997938451,4.3
15,590,1093028142,6.3
15,592,997939162,6.5
15,593,997938500,6.4
15,594,1245021392,6.3
15,597,1093028267,5.9
15,608,997938500,6.5
15,610,1052896916,6.5
15,628,1093070326,6.1
15,647,1134521628,5.9
15,648,1093028231,6.6
15,663,1035258608,7.4
15,665,997939348,7.3
15,674,1052896916,6.6
15,680,1052896867,5.6
15,708,1093028406,5.3
15,720,1033345122,6
15,724,1166586237,5.4
15,733,1093028260,6.8
15,736,1093028237,6.4
15,745,997938288,7.1
15,748,1166586565,4.9
15,750,997938438,5.8
15,762,1093070454,7.1
15,778,1054450167,7.2
15,780,1093028151,6
15,784,1093070207,6
15,785,1033344834,7
15,786,1093028395,5.4
15,788,1134521382,6.5
15,799,1136904835,6.4
15,800,997938391,8.3
15,802,1128274713,4.9
15,803,1054450008,6.3
15,804,1134522085,1.7
15,832,1166586002,7.7
15,836,1166586995,7.8
15,851,1035258747,5.5
15,858,997938703,7.5
15,866,997938567,6.4
15,899,1058250570,5.6
15,903,997938346,7.5
15,904,997938346,6.8
15,908,997938500,6.8
15,909,997939604,6
15,910,1122576681,7.3
15,911,1058250459,6
15,912,997938140,7
15,913,1416119525,5.1
15,914,1058250501,6.8
15,916,1128274460,6.5
15,919,997938737,6.6
15,920,1093070090,7.2
15,922,1040205624,7
15,923,997938727,7
15,924,997938358,5.9
15,926,1044219825,5.4
15,931,1058250466,6.6
15,953,997938800,7
15,994,997939453,6.5
15,1020,1166586619,6.3
15,1035,1034544304,6.5
15,1036,997938528,6.5
15,1041,997938905,5.8
15,1047,1348976598,6.6
15,1059,1166586136,5.4
15,1060,1054450184,6.1
15,1073,997938603,4
15,1079,997937239,7.6
15,1084,997938787,7.9
15,1088,1122576683,5.3
15,1089,997938528,6.6
15,1092,1193436089,6.3
15,1093,1166586415,7.5
15,1094,1033345199,7.2
15,1095,1040205624,7
15,1097,997938466,4.9
15,1100,1458506296,6.9
15,1101,1093070163,5.2
15,1120,1055439464,8.1
15,1127,997939162,6.6
15,1131,1345397949,6.2
15,1136,1128274586,7.2
15,1147,1386368101,7.3
15,1148,997938288,6.7
15,1171,1054449673,6.4
15,1173,1193435335,7.8
15,1176,997938862,6.4
15,1178,997938771,4.1
15,1179,1033344257,4.1
15,1183,1443384910,7.4
15,1186,1166586456,5.8
15,1189,1361078481,7.6
15,1193,997938760,7.2
15,1196,997938438,7.8
15,1197,1040205753,7.7
15,1198,997939111,6.4
15,1199,1093070386,5.1
15,1200,997938528,5.5
15,1201,1345398232,7.4
15,1203,997938784,6
15,1204,997939111,7.5
15,1206,997938438,7
15,1207,1044347743,7.5
15,1208,997938822,7.3
15,1209,1345398245,5.7
15,1210,997938466,7.3
15,1211,1058250487,7.2
15,1212,1166586696,5.9
15,1213,997938749,7.8
15,1214,997938203,7.7
15,1215,1054271469,8.1
15,1217,1055439440,6.6
15,1218,997939207,7.1
15,1219,997938203,5.9
15,1220,1093070109,8
15,1221,997938712,4.6
15,1222,997939614,6.1
15,1223,997938288,7.2
15,1225,1034544304,6.4
15,1228,997938800,6
15,1230,1044347881,5.2
15,1231,1054450216,7.6
15,1233,997938727,6.4
15,1234,1054450238,6.4
15,1235,1166586368,6.1
15,1240,997938451,6.1
15,1243,1033345172,5.2
15,1244,997938151,7.7
15,1246,1093070174,7.3
15,1247,997938171,6.9
15,1248,997938509,8.5
15,1249,997938500,6.3
15,1250,997938760,5.9
15,1251,997938749,7.8
15,1252,997938346,6.7
15,1254,1345398347,6.4
15,1258,997938219,5.9
15,1259,997938917,6.6
15,1260,997938981,6.8
15,1262,1134521651,6.5
15,1263,1120208625,6.6
15,1264,997938162,5.8
15,1265,997938171,6.9
15,1266,997939360,7.1
15,1267,997938500,5.8
15,1270,997938451,7.2
15,1272,1054450246,6
15,1276,1054450208,4.7
15,1280,997938941,5.2
15,1281,1063565335,5.5
15,1283,1416120074,6.5
15,1284,1345397986,7
15,1287,1033345087,5.8
15,1288,1163876491,6.2
15,1289,1465793922,6.5
15,1290,1035258608,7.2
15,1291,997939144,5.1
15,1293,997938894,4.7
15,1297,1166587005,5.9
15,1302,1093070459,5.8
15,1303,1054450251,7.2
15,1304,1040205753,6.2
15,1307,997938162,7.4
15,1320,1134521497,5.7
15,1333,997938219,6.1
15,1334,1052896916,6
15,1339,1134521654,6.9
15,1342,1033345050,6.5
15,1356,1052896819,5
15,1358,997938500,5.7
15,1361,1361078494,7
15,1370,1093070198,5.1
15,1377,1093070479,5.3
15,1380,1166586012,4.4
15,1385,1458506268,4.7
15,1387,1040205754,6.7
15,1391,1093070145,6.7
15,1393,1058250612,5.7
15,1394,997939021,7.4
15,1396,1055439459,6.1
15,1405,1052897043,6.4
15,1407,997938219,6.2
15,1449,997939358,6.2
15,1464,997938391,5.9
15,1466,997939439,4
15,1476,1134522057,6.2
15,1479,1338699256,4.6
15,1483,1193435343,6.4
15,1484,997938358,5.9
15,1485,1093070397,5.1
15,1500,1093070210,7.6
15,1502,1425876701,4.2
15,1503,1035258747,7.8
15,1513,1033344937,5.8
15,1517,997939453,5.9
15,1527,1052896819,8.4
15,1529,997939393,4.8
15,1544,1093070319,6.2
15,1546,997938322,6.5
15,1552,1134521507,6.3
15,1556,1166587010,3.3
15,1562,1166586212,5.9
15,1569,1134521624,6
15,1573,997938476,5.8
15,1580,997939179,6.5
15,1584,1052896685,4.7
15,1589,1093028013,4.1
15,1597,1134521585,6.8
15,1608,1093070221,6.2
15,1610,1040205754,4.5
15,1615,997939193,5.8
15,1616,1166587214,7.3
15,1617,997938346,5.9
15,1625,997938391,4.4
15,1635,1033345134,5.8
15,1639,1054449877,5.1
15,1644,1166586517,6.9
15,1645,997938413,6.2
15,1649,997938647,6.9
15,1653,1052896685,7.3
15,1663,1058250115,7.1
15,1673,1033345299,6
15,1676,1052896916,7
15,1680,1166586583,6.8
15,1682,997939424,5.7
15,1689,1465880892,7.6
15,1690,1134521603,8.4
15,1694,997938879,7.1
15,1704,1033345148,5.6
15,1717,1166586533,6.7
15,1719,997938931,7
15,1721,1093028339,8
15,1722,1134521534,5.3
15,1729,1033344286,4.9
15,1732,1054449676,6.4
15,1735,1166981862,7.4
15,1747,1134521589,6.1
15,1748,997938451,6.5
15,1752,1469330699,5.7
15,1753,1349622617,5.1
15,1754,1460076717,6.6
15,1777,1134521514,6.5
15,1779,1166586707,6.9
15,1784,1033345287,7.8
15,1792,1458506454,6.4
15,1805,997938391,7.6
15,1807,1093028022,5.6
15,1810,1166587162,6.2
15,1816,1465881179,4.4
15,1827,997938676,5.6
15,1831,1166586439,5.5
15,1834,1058250734,6.7
15,1836,1469330727,6.1
15,1845,1052897012,6.2
15,1859,997938834,7.3
15,1860,997939439,6.6
15,1862,1469330647,8.2
15,1876,1134521539,6.4
15,1882,1166586478,6.4
15,1883,1052897043,5.2
15,1889,1054449827,6.5
15,1895,1469330584,7.1
15,1897,1054450597,4.8
15,1904,1075142949,7.3
15,1909,1052896819,5.2
15,1912,1033345241,7.7
15,1914,1054449899,7.6
15,1917,1052896916,5.7
15,1921,1052896819,7
15,1923,1054449908,6
15,1945,997938954,8.1
15,1950,1058249502,8
15,1952,997938810,5.6
15,1953,997938528,6.1
15,1954,1040205792,6.9
15,1955,1338698424,5.2
15,1956,1166587036,7
15,1961,1093028404,6.3
15,1962,1033345068,7
15,1964,997938372,5.3
15,1968,1052897128,6.9
15,1994,1166586228,6.2
15,1997,997938255,6.4
15,2000,1052896975,6.4
15,2003,1034544351,5.7
15,2005,997938630,6.1
15,2006,1035258747,5.4
15,2010,1052896685,6.7
15,2011,1044219825,6.8
15,2012,1046209705,6
15,2018,1044347881,7.8
15,2019,1134521638,5.3
15,2020,1379040745,4.5
15,2025,1465881239,5.4
15,2028,997938784,7.8
15,2041,1033344732,7.2
15,2054,997938630,6.6
15,2058,1166586203,7.6
15,2060,1052896975,5.9
15,2064,1338698431,6.7
15,2076,997938413,7.7
15,2100,997938603,5.8
15,2105,1052896867,5.4
15,2108,1058250482,6.9
15,2115,1193435562,7.7
15,2124,1033345050,6.8
15,2126,1166587068,6.4
15,2133,1166587080,5.7
15,2134,1122576686,7.3
15,2140,1052896819,6.8
15,2145,1034544351,6.3
15,2150,997937311,5.9
15,2160,1166586521,7.4
15,2161,997938630,8.3
15,2167,997939162,6.2
15,2174,997938603,6.3
15,2186,997938528,5.8
15,2194,1040205754,7.5
15,2231,1052897043,6.3
15,2232,997938466,6.4
15,2243,1128274472,7.2
15,2248,1054449665,6.3
15,2268,1093070270,6.9
15,2269,1465881227,6.6
15,2273,1166586189,6
15,2278,1134521675,7.5
15,2282,1469330645,7.7
15,2288,1052896740,6.2
15,2289,997938322,5.4
15,2291,997939439,6.6
15,2294,1052897012,5.3
15,2302,1093070399,5.6
15,2303,997938931,5.9
15,2311,1052896916,7.8
15,2313,1345397769,6.7
15,2318,1054449678,7.4
15,2321,1122576690,6.2
15,2324,997939328,5.4
15,2329,1054450149,6.7
15,2333,1033344795,5.3
15,2334,1469330601,5.9
15,2336,1033344772,7
15,2340,1134522028,4.8
15,2351,1044347881,7.3
15,2353,1134521484,3.8
15,2355,997939055,8.5
15,2357,997938834,6.8
15,2360,997937311,6.8
15,2366,1040205792,5.3
15,2369,1033344752,7.3
15,2371,1166586655,6.6
15,2378,997937311,6.2
15,2387,1465880711,5.2
15,2391,997938567,6.2
15,2395,997939404,6.2
15,2396,997938162,6.6
15,2405,1052897012,6.4
15,2406,1458506447,6.2
15,2407,1052896819,5.1
15,2413,1425875796,6.6
15,2424,1134521618,6.1
15,2427,1040205754,6.1
15,2428,1033344782,6.6
15,2439,997939328,5.9
15,2447,1122576697,6.3
15,2455,1166586146,7.1
15,2467,997938413,5
15,2478,1122576699,5.6
15,2490,1033344906,7.4
15,2501,997938760,4.5
15,2502,1033344897,6.2
15,2505,1122576701,5
15,2528,1347937598,6.5
15,2539,1465880194,5.1
15,2541,1033344732,6.5
15,2542,997939415,6.2
15,2560,1033344917,6.3
15,2568,1469330735,3.8
15,2571,997938438,5.2
15,2572,1033344641,6
15,2574,1033344897,6.2
15,2575,1033344772,5.7
15,2579,1054449822,6.7
15,2580,997939393,6.8
15,2581,1033344897,6
15,2585,1033344865,7.3
15,2594,997938466,5.5
15,2598,1166587193,6.7
15,2599,997939021,4.8
15,2600,1033344995,5.7
15,2605,1033344772,5.1
15,2617,1093070339,6
15,2624,997939255,4.2
15,2628,1093028374,7.4
15,2640,997939179,4.6
15,2648,997938219,6.9
15,2657,1052896819,8.6
15,2671,997939653,6.9
15,2678,1033344752,8
15,2683,1033344657,6.4
15,2686,997938372,6.3
15,2692,997938151,8.4
15,2699,1033345068,7.1
15,2700,1033344958,6.8
15,2701,1245361903,7.5
15,2702,1122576707,4.5
15,2706,1033344657,5.7
15,2707,1033344663,7.2
15,2709,1033344878,6.8
15,2710,1033344702,5.4
15,2712,997939623,7.2
15,2713,1033344834,7.3
15,2716,997938219,5.2
15,2717,1465793437,5.5
15,2718,1469330590,7.7
15,2722,1033344732,7.1
15,2723,1033344897,5.3
15,2726,1054450195,5.6
15,2729,997939653,5.7
15,2759,1033344752,7.1
15,2761,997939037,7.5
15,2762,997938500,7.6
15,2763,1033344970,5.5
15,2769,997937762,5.1
15,2770,1033344702,6.3
15,2791,997939008,4.9
15,2795,1065197456,6.5
15,2797,997938603,5.6
15,2803,1166587203,5.3
15,2819,997938567,6.5
15,2840,1033344958,6.8
15,2841,1033344958,6.5
15,2858,997938310,6
15,2871,997939144,8.4
15,2881,1033344752,6
15,2890,1054450160,7.6
15,2905,1040205754,5.6
15,2908,997938879,6.9
15,2912,1040205754,6.4
15,2915,1345397822,5.1
15,2916,997938466,7
15,2918,1054449710,5.7
15,2925,1166585692,6.8
15,2947,1040205655,6.7
15,2949,1040205655,6.2
15,2952,1054449851,7.2
15,2959,997938894,6.2
15,2973,997939623,5.6
15,2976,1469330578,4.4
15,2983,997938576,7.5
15,2985,1052896740,7.1
15,2987,997939144,6.4
15,2990,1345398317,7.1
15,2993,1345381197,5.9
15,2997,997938310,6.9
15,3000,997939086,7.5
15,3004,1033344685,6.3
15,3005,1033344702,6.4
15,3006,997938800,5.9
15,3007,1361078485,6.8
15,3008,1033344865,6.3
15,3010,997938727,3.6
15,3019,997938954,5.3
15,3020,1166586681,5.9
15,3030,997939021,6.9
15,3033,1052896867,6.9
15,3039,1033344267,6.1
15,3044,1058250603,5.7
15,3052,997939653,8.5
15,3060,1052896975,6.3
15,3077,1033345241,7.3
15,3081,1033344958,6.3
15,3082,1166586269,7.2
15,3083,997938310,7.3
15,3089,997938895,6.3
15,3101,997937311,8.1
15,3104,1040205792,6.9
15,3107,1316395917,6.3
15,3108,997939453,7.3
15,3113,1166587025,5.5
15,3114,1033344983,6.1
15,3128,997938931,6.9
15,3129,1054449917,7.2
15,3134,1044347881,6.4
15,3146,1460076724,6.4
15,3147,997939415,8.3
15,3148,1134521933,7.2
15,3150,1245361773,6.8
15,3152,997938931,6.5
15,3157,1033344970,7.8
15,3160,997938941,7.6
15,3168,1338698402,7.2
15,3173,1122576723,6.7
15,3174,1033344865,6.8
15,3175,997939162,6.3
15,3176,997938413,6.2
15,3181,997939393,6.2
15,3182,997937726,8.6
15,3185,1033344958,8
15,3210,1054449670,7
15,3219,1033344897,8
15,3225,997938046,8.1
15,3246,1033345148,6.7
15,3250,1034544351,7.9
15,3253,997939639,6.1
15,3255,1134521644,4.2
15,3256,1361831567,6.1
15,3261,1058250521,6.6
15,3262,997938391,7.5
15,3265,1345397753,7.4
15,3266,1034544304,7.2
15,3267,1063565307,6.9
15,3272,1033345227,7.4
15,3273,997937890,5.4
15,3275,1347936677,6.8
15,3285,1416119608,6.3
15,3286,997937999,7.2
15,3298,1033344702,8.7
15,3300,997937876,6.9
15,3301,1044348420,6
15,3307,1082220247,5.9
15,3316,1416119948,5.4
15,3317,997937786,5.9
15,3318,997937986,6.1
15,3320,1040205943,7.7
15,3328,997937748,5.8
15,3358,1096005300,7.6
15,3361,1054449689,6.1
15,3362,1120209453,5.4
15,3386,997938391,5.1
15,3390,997937239,6.4
15,3408,1033344772,6.3
15,3409,997937902,7.5
15,3418,1040205754,7.1
15,3421,1063565279,5.2
15,3429,997938310,7.8
15,3435,1054450188,6.5
15,3448,1193436085,6.6
15,3461,997939144,5.1
15,3462,1063565329,7.4
15,3471,1034544304,7.2
15,3476,1465881233,7.6
15,3477,1093028035,7.5
15,3481,997937748,6.6
15,3484,1465880417,7.2
15,3489,1166586405,7.6
15,3499,997938242,6.2
15,3504,997938810,5.6
15,3505,1134521930,7.6
15,3510,1033344795,6.6
15,3512,997937926,7
15,3527,1052896819,2.7
15,3534,997937935,7.6
15,3535,997937822,6.6
15,3536,997937808,6.9
15,3538,1096005190,6.8
15,3543,1033344752,7.5
15,3552,1465880183,3.7
15,3555,1166586553,6.1
15,3556,997937786,5.9
15,3566,997937902,6.7
15,3569,997937682,8.5
15,3571,997937848,6.9
15,3577,1465954636,5.5
15,3578,1033344795,7.1
15,3598,997937762,7.1
15,3617,997937822,5.9
15,3618,997937876,7.3
15,3623,1033344878,3.4
15,3624,1122576735,6.8
15,3626,997937961,6.9
15,3633,1345381200,7
15,3634,1044347881,5.5
15,3635,1345397811,5.1
15,3638,1345398289,6.2
15,3639,1345397721,5.9
15,3671,1166586157,5.2
15,3683,997938800,6.2
15,3707,1465881231,5.5
15,3717,1163876415,7.4
15,3728,1443385280,4.4
15,3730,997938346,6.3
15,3735,997938822,6.1
15,3742,1082220261,5.3
15,3745,997937836,5.4
15,3747,997937700,6.7
15,3751,997937726,5.9
15,3752,997937971,7.3
15,3755,1416119541,5.5
15,3763,1122576740,5.8
15,3783,997937700,4.6
15,3785,997937822,6.7
15,3786,1033344712,5.1
15,3787,997937795,5.6
15,3788,997938391,7
15,3793,997937808,6.4
15,3794,997937914,6.7
15,3798,997937999,4.1
15,3800,1039243666,5.5
15,3801,997938372,2.7
15,3823,997937726,6.4
15,3825,997938015,4.8
15,3826,997938035,6.1
15,3827,1134522068,4.8
15,3852,1044348420,7
15,3854,1240203682,6.8
15,3861,1044348492,7.3
15,3863,997937860,8.2
15,3868,1134521920,5.6
15,3882,997937890,6.1
15,3892,1039243705,7.9
15,3893,997937860,8.4
15,3896,997937890,6.5
15,3897,997937700,7.1
15,3910,997937848,6.6
15,3911,997937427,4
15,3915,997937700,7
15,3943,997937860,5.6
15,3948,1044348382,4.8
15,3949,997937413,7.5
15,3952,997937890,6
15,3956,997937986,7.2
15,3967,997937762,5.6
15,3968,1425876021,6.8
15,3969,997937459,4.9
15,3977,997937848,7.1
15,3979,997938035,2
15,3981,1033344924,5.7
15,3983,997937413,4.1
15,3984,1338698406,6.7
15,3986,997937926,7.5
15,3987,997937961,6.5
15,3988,1166587057,7.9
15,3989,997937700,7.6
15,3990,997937999,6.4
15,3993,997937902,5.8
15,3994,997937442,7.7
15,3996,997937413,7.1
15,3998,997937614,5.3
15,3999,997937459,5.3
15,4005,1345398275,7.5
15,4006,1052896916,6.9
15,4007,1426110367,4.9
15,4010,1033345087,7.1
15,4011,997937606,8
15,4014,1044348492,7.9
15,4015,997937442,7.6
15,4017,997937413,5.9
15,4018,1044348492,6.3
15,4019,1416119589,7.1
15,4020,997937442,6.4
15,4021,997937427,8.2
15,4022,997937413,6.9
15,4023,997937442,7.8
15,4025,1044348492,6.7
15,4027,997937606,7.5
15,4029,1033343955,7.4
15,4030,997937459,5.2
15,4033,1084489330,6.5
15,4034,997937413,7.6
15,4036,997937427,7.3
15,4037,997938372,6.6
15,4052,997937442,6.8
15,4055,1033344023,6.9
15,4056,997937442,5.8
15,4066,997938994,6.6
15,4079,1052896685,6.7
15,4082,1034544351,6.7
15,4085,1345398332,6.3
15,4121,1033344307,7.7
15,4144,997937700,6.1
15,4148,997938035,4.9
15,4149,1349622626,6.2
15,4158,997937459,7.8
15,4161,997937914,8.2
15,4167,997937986,6.9
15,4168,1040205943,6.2
15,4210,1061496845,6.9
15,4223,997937775,4.8
15,4225,997937762,8
15,4226,997937682,5.3
15,4232,997939162,6.7
15,4235,997937713,5.4
15,4238,997937986,5.4
15,4239,997937808,4.9
15,4246,997937713,6.1
15,4247,1349622526,5.8
15,4262,1120209753,7
15,4270,1166586578,6.5
15,4271,997937762,6.6
15,4299,1374637769,6.1
15,4302,997937808,5.7
15,4306,1033343955,6.6
15,4308,1033343955,7
15,4310,997937366,7.4
15,4321,997939193,5.3
15,4322,1345397847,7.4
15,4343,997937949,7.4
15,4344,997937334,6.8
15,4351,1349048073,7.9
15,4361,997938151,7.2
15,4367,997937374,6
15,4369,997937366,7.8
15,4370,997937822,6.6
15,4372,1039243666,7.9
15,4378,1033343955,6.2
15,4380,1033345068,5.7
15,4381,997937346,7.1
15,4383,997937775,5.6
15,4386,997937384,7.8
15,4388,1416119736,7.9
15,4410,997939653,6.9
15,4446,997937334,7.4
15,4447,1096005216,7.7
15,4448,997937822,6.9
15,4450,1054774846,8.7
15,4451,1075143282,6.7
15,4489,1345397842,6
15,4546,997938203,6.2
15,4571,997938617,5.9
15,4621,997937575,6.8
15,4623,997937575,3.6
15,4638,997937346,6.7
15,4639,1033344625,6.3
15,4641,1033343955,6.4
15,4642,1469330631,6.4
15,4643,997937346,5.7
15,4654,997937551,6.2
15,4658,997937544,6.6
15,4666,997937539,5.2
15,4675,997937530,6.1
15,4678,997937519,7.1
15,4679,997937519,7.2
15,4700,997937366,6.5
15,4701,997937366,6
15,4713,997937494,7
15,4718,1044348492,7
15,4719,1374637779,7.5
15,4720,1039243705,6.6
15,4723,1054449465,8.8
15,4727,1052896975,7.4
15,4728,1044348492,6.5
15,4731,1033344023,6.2
15,4734,1044348420,7.8
15,4738,1075143297,5.2
15,4744,1039243705,6.5
15,4776,1054449369,6.5
15,4816,1166586875,5.2
15,4823,1416119762,7.2
15,4844,1044348492,7.1
15,4848,1054449351,4.5
15,4873,1040206368,5.7
15,4878,1039243666,6
15,4881,1054449340,6.4
15,4886,1033344055,5.2
15,4888,1054449355,4.3
15,4890,1033343866,6.1
15,4896,1040206325,6.3
15,4901,1054449484,6.8
15,4902,1033343828,4
15,4903,1033939395,5.2
15,4914,1465880321,6.5
15,4958,1469330599,7.5
15,4963,1044348382,7.1
15,4973,1033343815,6.9
15,4974,1349622574,8
15,4975,1040205965,8.2
15,4979,1033343841,6.4
15,4992,1425876112,7.9
15,4993,1033343815,6.7
15,4995,1033343815,6.1
15,5000,1443385401,8.9
15,5008,1120209745,8.1
15,5010,1054449333,6.2
15,5013,1033343815,4.9
15,5015,1033344055,5.4
15,5026,1041532617,5.8
15,5060,1054450221,4.7
15,5066,1033343866,6
15,5071,1044348382,7
15,5074,1096005077,6
15,5075,1033344006,7.9
15,5110,1416119882,8.1
15,5120,1345397962,6.2
15,5128,1033343934,6.7
15,5135,1044348382,7.3
15,5170,1033343901,4.6
15,5171,1416119747,6.1
15,5218,1033344044,6.2
15,5219,1033343934,7.8
15,5220,1033343919,6.1
15,5222,1122925555,7.6
15,5225,1075143288,5.8
15,5254,1033343866,6.5
15,5266,1033344286,7.2
15,5269,1240203827,7.8
15,5279,1054449705,4.7
15,5283,1033343934,6.8
15,5291,1416120007,5.9
15,5293,1033343841,7.2
15,5296,1465880704,8.7
15,5298,1367800223,5
15,5299,1416119542,6.6
15,5308,1465794274,8.3
15,5313,1033343919,6.7
15,5319,1054449455,7.8
15,5339,1345397799,6.5
15,5346,1465954627,6.1
15,5349,1039243048,8.1
15,5363,1033343901,5.2
15,5364,1465881201,5.6
15,5377,1096005096,5.8
15,5378,1039243048,6.6
15,5388,1166586831,6.6
15,5391,1367800228,5.5
15,5400,1039243048,5.5
15,5410,1052896740,7
15,5416,1096005195,6.5
15,5418,1033344065,5.8
15,5419,1039243069,5.6
15,5444,1040205624,5.6
15,5445,1033344034,5.8
15,5449,1033344188,7.6
15,5458,1033344374,6.4
15,5459,1033344188,6.3
15,5463,1033344188,4.6
15,5464,1166586482,6.5
15,5477,1033344357,7.5
15,5478,1052896819,7.5
15,5481,1033344374,5.3
15,5500,1033344296,7.5
15,5502,1033344129,3.3
15,5504,1033344119,5.7
15,5507,1033344145,3.5
15,5508,1054503542,9.3
15,5515,1033344401,4.8
15,5524,1033344137,6.9
15,5528,1033344334,6
15,5541,1035258747,7.3
15,5553,1035258747,6
15,5568,1035258747,6.6
15,5577,1054513297,7.5
15,5617,1222576379,6.9
15,5618,1084489317,6.8
15,5620,1425876082,8.3
15,5630,1055439475,6.3
15,5650,1034544351,6.4
15,5662,1035258564,5.6
15,5669,1046209630,6.3
15,5673,1075142963,7.3
15,5679,1035258362,6.6
15,5791,1039242955,4.6
15,5792,1054449327,5.1
15,5809,1052906939,5.6
15,5816,1416119666,5.3
15,5872,1166587383,7.5
15,5878,1066591270,5.6
15,5893,1040205624,5.9
15,5902,1044220069,4.7
15,5903,1357110234,4.8
15,5909,1096005087,6.8
15,5945,1096005111,5.4
15,5952,1040448133,5.1
15,5954,1084489297,7
15,5956,1163876422,6.7
15,5957,1075143302,4
15,5959,1443385275,7.3
15,5968,1040205624,6.8
15,5989,1134521661,6.1
15,5991,1096005123,7.2
15,5995,1120209437,7
15,6003,1096005130,7.1
15,6016,1093027992,6.9
15,6025,1046209643,7.3
15,6037,1465954655,6.3
15,6059,1416119908,8.2
15,6155,1416119753,7.1
15,6157,1416119690,7.7
15,6180,1046209705,6.5
15,6188,1416119611,4.9
15,6203,1046209705,6.4
15,6218,1096005101,5.9
15,6271,1052897100,6.2
15,6281,1163876393,5.8
15,6283,1416119893,6.7
15,6287,1425876025,5.9
15,6296,1096005116,7.3
15,6299,1075142952,4.8
15,6303,1055439424,4.1
15,6327,1084489307,4.9
15,6331,1120208617,7.9
15,6333,1052896685,5.6
15,6365,1054271424,5.2
15,6373,1134522002,4.1
15,6377,1061496771,6.6
15,6378,1122576748,2.9
15,6380,1166585438,7.2
15,6385,1084489293,6.5
15,6433,1465793939,6.8
15,6440,1054449659,7.2
15,6442,1055439392,6.8
15,6464,1056617566,7.8
15,6502,1058249439,6.7
15,6503,1134521973,6.1
15,6534,1061496778,7.1
15,6537,1058249457,5.7
15,6539,1061496766,2.9
15,6547,1061496761,5.2
15,6552,1082220233,5.3
15,6586,1416119958,6.2
15,6593,1096005208,7.3
15,6620,1082220241,6.5
15,6641,1093028561,4.1
15,6650,1120209771,7.7
15,6708,1082220217,6.1
15,6711,1065197251,7.3
15,6754,1425876028,7.2
15,6773,1465881072,5.3
15,6783,1082220258,6.1
15,6787,1120209297,5.8
15,6816,1096005320,5.7
15,6820,1067797435,6.7
15,6863,1082220208,6.5
15,6867,1093981691,7.2
15,6870,1068955127,7.6
15,6873,1096005187,4.6
15,6874,1067797349,6.9
15,6875,1096005180,6.6
15,6879,1416119807,6.3
15,6885,1465954640,6.2
15,6932,1075142920,5.3
15,6934,1338699263,7.3
15,6936,1075142924,5.6
15,6942,1088621558,6.2
15,6944,1465794270,5.2
15,6947,1347936706,5.3
15,6953,1083003232,5.4
15,6957,1222576385,4.9
15,6961,1240203829,5.5
15,6975,1093028559,6.7
15,6978,1097770851,3.9
15,6979,1257734253,7.2
15,6989,1348976559,5.1
15,7003,1367800233,6.5
15,7004,1374637760,8.2
15,7008,1240203970,7.7
15,7010,1465954687,7.2
15,7028,1132469120,6.1
15,7034,1443384409,8.8
15,7090,1120209290,6.8
15,7123,1347936794,6.8
15,7132,1096005056,6.7
15,7143,1088621554,7.1
15,7147,1088621484,7.1
15,7153,1075142916,6.1
15,7156,1120209458,8
15,7162,1075142909,7.5
15,7173,1416119886,6.6
15,7199,1096005109,5.4
15,7254,1166587408,6.1
15,7265,1193435338,6.1
15,7293,1093028019,5.6
15,7317,1082220195,5.8
15,7323,1222576372,2.8
15,7325,1416119755,6.7
15,7327,1082220223,5.1
15,7346,1465954961,7.2
15,7348,1093028001,6
15,7361,1082220175,7.2
15,7371,1097770844,6.7
15,7373,1134521979,6.3
15,7438,1093981610,6.2
15,7444,1425876074,6.8
15,7445,1416119694,6.2
15,7451,1416119705,6.9
15,7458,1166587430,6.8
15,7484,1338698422,7.1
15,7487,1240203696,7.1
15,7560,1093070784,7
15,7569,1345397687,7.1
15,7573,1345398305,6.4
15,7698,1345381192,7
15,7792,1345397672,6.2
15,7925,1096005042,7.5
15,8011,1093027976,4.8
15,8264,1465793979,8.1
15,8360,1134522006,7.3
15,8361,1093027865,5.8
15,8366,1088621517,7.6
15,8368,1163876352,5.6
15,8376,1166587363,7
15,8464,1416119547,6.6
15,8528,1122576284,6.5
15,8529,1257734240,7.4
15,8531,1465880288,4.6
15,8581,1361078268,6.4
15,8582,1120209740,6
15,8622,1163876408,6.4
15,8623,1096005049,5.9
15,8636,1093027850,6.4
15,8638,1128274489,6.6
15,8641,1349622612,6.9
15,8644,1163876378,6.9
15,8645,1120210020,5.8
15,8665,1093027853,6.4
15,8781,1416119915,5.3
15,8784,1134521997,6.5
15,8798,1166586987,5.7
15,8807,1349622634,6.7
15,8865,1166981777,3.9
15,8874,1122925517,4.1
15,8910,1120210034,6.2
15,8914,1101423864,3.8
15,8917,1465880526,5.1
15,8930,1166585434,6.4
